Channel,10-20,ChannelGroup,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3,PO4,1,-2.0555784149297062E-05,-2.8563504167846591E-05,-3.4617269866628255E-05,-3.3638493674300413E-05,-2.8105307938029422E-05,-2.1706020123791107E-05,-2.2321504610102088E-05,-2.8661437494288103E-05,-3.9543093209860177E-05,-2.339091621890665E-05,-1.9293871010230229E-05,-1.7459086197201263E-05,-2.2050213011006885E-05,-1.7932110363712998E-05,-1.9317491582766194E-05,-7.7756801636679948E-06,-1.6661429670760026E-05,-3.196996328401075E-05,-3.4696635071851533E-05,-1.1038100466352677E-05,-1.6178948792988078E-06,7.1949226528848893E-06,-1.7234360665664699E-06,1.4034237462563381E-05,4.4950839068810371E-05,4.9941504114442039E-05,4.4399037877805106E-05,3.8912146444347537E-05,3.3567630604329421E-05,2.9582976511458272E-05,3.4805195059411931E-05,3.5215650295198841E-05,2.1624190755270861E-05,8.0325032804478854E-06,1.8341865930244809E-05,5.1315388478639684E-06,5.8531778590728495E-06,1.5195017482662483E-05,2.0546811267805094E-05,5.8930865426639036E-06,5.2869295981572374E-06,-3.3927434916141438E-06,-1.6380058447440412E-05,-2.7721892749291655E-05,-1.0300127326352139E-05,-7.122187982889194E-06,-6.8232456337479716E-06,-5.7597624494526645E-06,3.0791053546073917E-08,-2.004362590164611E-06,-4.1310635542498314E-06,-1.478354852227695E-06,-2.26764942956028E-06,-1.1594245053811547E-05,-1.969633910961657E-05,-1.517875681946497E-05,-1.6395627442710772E-05,-1.411733225228409E-05,-1.4421828612664277E-05,-1.955653062581505E-06,1.1079578134155704E-07,7.8800000769629424E-06,3.9027836443487155E-06,1.9210212487496112E-05,1.9178322071865005E-05,1.3905524966730944E-05,1.2721821859823495E-05,1.8453012761548079E-05,3.8584210376782762E-06,-4.1956984965725832E-06,-4.6681670611218689E-06,-1.0997055351254194E-06,-4.169898551520279E-06,-1.3134267507652607E-05,-1.9960282199384153E-05,-1.2658865714419097E-05,-1.0184757274605453E-05,-2.0760987493835358E-05,-2.1736704239388579E-05,-2.335583459559321E-05,-1.0212777447107292E-05,-2.0490306052313638E-06,2.0891892210683496E-06,4.7098432230631429E-06,6.7554644180163887E-06,-2.0021460388689998E-05,-2.6511456077802939E-05,-1.8726081881413576E-05,-1.1725263485717931E-05,-2.7788852362350032E-05,-1.4077828730544242E-05,5.99183137414783E-07,9.9280244908728837E-06,3.205382569537243E-06,8.8257337451089674E-06,2.1934807298775756E-05,2.8582930204204925E-05,1.7601698638950067E-05,1.6064341023818319E-05,2.278030877003513E-05
4,O2,1,-2.4017267965171486E-05,-3.3835239131221827E-05,-4.7670754311962436E-05,-3.5071261664279305E-05,-2.955376736720753E-05,-2.1817782585641643E-05,-2.5103001916136219E-05,-3.14177045360051E-05,-4.5973449205161866E-05,-2.5783962956888328E-05,-2.0337781510148291E-05,-1.3219356101068904E-05,-1.0801663562058979E-05,-9.4167764819891675E-06,-1.0148135617821603E-05,9.4061000617275409E-07,-6.5921575302319541E-06,-2.3960894759546539E-05,-2.0597855447230623E-05,-4.210510540551301E-06,5.1112942878393849E-06,7.9354770336240868E-06,2.8907799197267958E-06,1.7698207843484261E-05,5.1585396488295864E-05,5.0577174322131641E-05,5.1371817086308932E-05,4.1241576705024448E-05,2.9052617302104153E-05,2.0409400020279881E-05,4.1936153842809016E-05,4.0999708364371553E-05,2.6662252851536865E-05,1.1415604775680946E-05,2.041210375047677E-05,6.1972550453979024E-06,3.0601554466518269E-06,1.056180195406582E-05,1.0123695821059365E-05,1.8389512266293078E-06,7.4104317965045546E-06,-5.9549883799876828E-07,-1.8616703924036647E-05,-2.7401650287192632E-05,-1.5777030130287722E-05,2.3978952842823353E-07,1.5575496824126435E-06,4.4262738924350921E-06,1.3424416538178775E-06,8.8076367153286137E-07,-4.7628706976009788E-06,4.6369245509487217E-06,1.630578754813697E-06,7.0301307520413831E-08,-1.3699134708305349E-05,-1.3439690957162112E-05,-1.226183431157347E-05,-7.100926447590542E-06,-1.0582822625514714E-05,3.0307126294452475E-06,4.01292331131092E-06,6.8400863361292627E-06,1.7759024920896419E-07,3.0402726613940886E-06,1.9102189274452188E-06,-8.95808225161695E-06,-7.4274840367865876E-06,-4.9396217157306889E-06,-1.9241192844135166E-05,-2.7533677494631185E-05,-1.4942139049112719E-05,-1.33808270688223E-05,-6.9974874340908429E-06,-9.8750719031832259E-06,-6.2248934187281908E-06,-1.018323181304081E-05,-6.5319040644082534E-06,-1.3343675592519263E-05,-1.1768719714618946E-05,-1.5884822096602936E-05,4.5210733600958144E-06,8.59321518767707E-06,7.4354253845152973E-06,1.2102573167506025E-05,1.0858833809726207E-05,-1.5510033554187785E-05,-2.3783754502958239E-05,-1.0606689534781371E-05,-4.2283160639817588E-06,-1.9575345919368123E-05,-1.305346385909791E-05,2.4430927557094888E-06,1.0937855352433925E-05,1.0372105028822861E-05,6.30677137112398E-06,2.1662385530912903E-05,2.2452140607169606E-05,1.8908242093530321E-05,1.9517933078389008E-05,3.3626993340822757E-05
5,O1,1,-3.8412208734383928E-05,-4.1103942731405895E-05,-5.1305146170051321E-05,-3.9262646691444072E-05,-3.526410233796832E-05,-1.9524725082975173E-05,-2.2689702108888846E-05,-1.9593034470523905E-05,-1.8790035125273866E-05,-1.2059525674672063E-05,-2.0276140402192656E-05,5.3615166575430947E-07,6.7914504303176747E-06,9.6362419282480839E-06,1.1243252477430834E-05,3.3421974612996377E-05,2.7666749308368421E-05,1.0409707476740367E-05,1.4832162518475448E-05,4.0384568048879438E-05,4.9171307783087361E-05,3.5380303841581659E-05,2.1498157623930479E-05,2.8924135555725197E-05,6.7933603166635034E-05,5.60346692023574E-05,4.510993379816554E-05,3.3771330714435281E-05,3.6165449230335396E-05,2.6917603678618873E-05,2.9122991028478417E-05,1.953659221529487E-05,8.63875846379111E-06,-1.4274554308115932E-05,-8.4696617241612311E-06,-9.4820928071828813E-06,-5.86730602019691E-06,-1.5392679515196652E-05,-1.028088372038633E-05,-5.8553627892645694E-06,-8.0994372191124211E-06,-3.1317035329191563E-05,-5.6962986604550689E-05,-6.23869631582861E-05,-4.6704790269390751E-05,-3.18904902458081E-05,-3.032754102931501E-05,-2.5788453418385385E-05,-3.0854421357922925E-05,-2.6300696869988166E-05,-3.1878941694175094E-05,-1.9907618006324868E-05,-1.6971265218579084E-05,-1.1709872907989315E-05,-2.4459358966965057E-05,-1.6735533633932698E-05,-1.5625413017094084E-05,-6.1246785048156588E-06,-1.5675100490405146E-06,1.71812142239535E-05,1.6042482617726605E-05,2.0191881483300767E-05,1.6785514983359423E-05,4.1575175596891527E-05,3.7369377377120988E-05,2.1259517095953426E-05,2.6802981548704462E-05,2.8950871589567991E-05,1.7870739029752952E-05,5.4925765080081862E-06,1.4984548235609787E-05,8.0638386138405243E-06,-5.3427856805768494E-09,-1.1985474880810737E-05,-6.7625674093493072E-06,-1.1396872298968643E-05,-8.7397893649720149E-06,-1.8589891828439664E-05,-7.8403337905204985E-06,-8.08239935644154E-06,4.1493113681519365E-06,2.5419037693086759E-06,7.0598003796230541E-06,9.6367148991880933E-06,7.0951196653344337E-06,-1.9317725838140949E-05,-2.0120298951101284E-05,-1.4066021787745304E-05,-1.0822672053883283E-05,-1.7441845009186668E-05,-1.477810829970921E-05,-5.3590769051617592E-06,1.2153701029908416E-05,1.9862240243880173E-05,9.79448612424875E-06,2.4001528084079008E-05,2.4827495031546165E-05,1.1575406607119173E-05,-8.5885207970199044E-06,-2.9517458480958506E-06
6,Oz,1,-2.4119569419528108E-05,-3.7305635544492951E-05,-4.198238612268817E-05,-3.6961300970309141E-05,-2.7857277697736823E-05,-1.5357258485668879E-05,-1.7290678166197954E-05,-1.7241916644324325E-05,-1.6545658810197363E-05,-1.5389643272898369E-05,-2.375229675941102E-05,-1.2919189241186682E-05,-1.4331619140466876E-05,-1.3665787455343903E-05,-1.5391803892896887E-05,-4.59942867462984E-06,-1.8570077991927949E-05,-3.4697952927145189E-05,-3.6060891537030816E-05,-1.4445658005558428E-05,-3.583090785479438E-06,4.4355309848707523E-06,-6.0420377415023239E-06,2.8323552364778655E-06,3.7622379489420912E-05,5.0385474415649919E-05,5.0342506986274252E-05,4.9154488938681654E-05,4.4652877450277867E-05,3.83335096790916E-05,4.2719071519019015E-05,4.3901162980882363E-05,3.0206450168697548E-05,1.0663982389750311E-05,1.8363762123972912E-05,1.3565207085972136E-05,1.5876130046922221E-05,1.5873907326373175E-05,2.2853859131015684E-05,1.3606792879848289E-05,6.0378296573930728E-06,-1.753676453831102E-05,-3.4378312065060454E-05,-3.4412464132149091E-05,-7.1732715557576513E-06,4.8338542290789836E-07,-3.3953056564200607E-06,-2.7585237856509005E-06,6.2330745581951826E-06,4.4685495256712715E-06,-1.4380836850719832E-07,1.1302114053644041E-06,-4.7741311177336193E-07,-7.1927590271964088E-06,-2.1008163521376455E-05,-2.0414215517669718E-05,-1.8396591101603738E-05,-1.3660948958200578E-05,-1.2871748629496981E-05,-6.7204946857333624E-07,2.1044220261404544E-07,6.5602446512257213E-06,-3.9151801224015952E-06,6.05698785022224E-06,5.090224586413408E-07,-5.8909182269186246E-06,-7.5612164487215519E-06,-4.9423662988368345E-06,-1.9568368896009469E-05,-2.0526561230448609E-05,-1.2437259388370883E-05,-7.3324910439679777E-06,-1.0618560685223726E-05,-9.3364181505212362E-06,-1.0485698691327092E-05,-5.8373997575749262E-06,3.3087411435399382E-06,-4.7959080110236691E-07,2.6879657762637143E-06,3.1915014778676417E-06,1.2382445482366498E-05,1.2301954520265281E-05,1.4374596689466564E-05,1.4699185080067189E-05,1.096962355404987E-05,-1.0919940524572584E-05,-1.405474829018285E-05,-1.0441790602337135E-05,-2.9827494578737852E-06,-1.3942711116346458E-05,-6.714427780765645E-06,2.86564614448507E-07,1.3641167806987981E-05,9.4586868304076029E-06,1.0290383703733473E-05,2.3421685500521149E-05,3.100899992529595E-05,2.1150144880821816E-05,1.6420225382870274E-05,2.20320683363071E-05
7,PO3,1,-2.3914820017894155E-05,-2.0405662940611778E-05,-4.2663027349458128E-05,-3.8117106052243851E-05,-4.4208455226952706E-05,-2.1241484072569635E-05,-2.4546383378821875E-05,-2.9102873482531043E-05,-3.7443797512480013E-05,-2.9761017185860579E-05,-3.8046367431369924E-05,-2.2859383018549852E-05,-2.0379495664823438E-05,-3.1422558539809948E-05,-2.3251065251491071E-05,9.764456035584048E-07,-5.7617854851054194E-06,-3.4462683778223519E-05,-2.2751156430435235E-05,-7.8034308627922317E-06,5.6688931486678713E-06,-8.3305548952023865E-07,1.9946505997249134E-06,2.7733696507474018E-06,5.7892494233312141E-05,5.4189495850378219E-05,4.7391208189502422E-05,3.5091301244272555E-05,3.8386316049943108E-05,2.3764434561941334E-05,3.9750780401065605E-05,3.6305647217728446E-05,2.9230220944309665E-05,1.1438366091416681E-05,1.8257989390101088E-05,1.5354058530843908E-05,1.154128194038175E-05,4.53940504932604E-06,7.9843952496562872E-06,1.2208829976552098E-05,4.1912545934255645E-06,-7.1861855018793961E-06,-3.5553190519709014E-05,-3.3610712516405352E-05,-1.4684578323298773E-05,8.1013159262240828E-06,-1.237058094560803E-06,1.1044966419814695E-05,9.1678376200125914E-07,5.8585054674199754E-06,-7.220772158945002E-06,9.1360479587315925E-06,-2.1664452854387851E-06,-6.2019467867974679E-06,-2.6551914901421896E-05,-2.1935050725676822E-05,-2.291992000388581E-05,-1.32900527857067E-05,-1.1077323950150143E-05,3.2262165295612905E-06,5.3949994859537385E-06,9.0062508385267057E-06,8.3679298962876312E-06,2.2361101443592677E-05,2.5766106324364254E-05,5.5856795871323653E-07,1.4774117002872625E-06,-5.5171076176011682E-06,-9.1039379648804114E-06,-2.1942500333491249E-05,1.6769507354560492E-06,-9.0864138876545676E-06,-1.3086630849375662E-05,-2.4279173893446594E-05,-6.5262808176617486E-06,-9.4260343248239662E-06,-1.7760761406678364E-06,-1.2198444357147074E-05,3.6630202387971616E-07,-7.4921927395931391E-06,3.7416186103384882E-06,2.6170913733542925E-07,3.8722948139070959E-06,1.0287004573496704E-05,9.43714352093339E-06,-1.114400142976833E-05,-1.4126868612740533E-05,-1.1452791392291733E-05,-1.6909703455005072E-05,-1.7914094152591771E-05,-1.8951034819818773E-05,-1.6302656906449912E-07,4.2860128137675939E-06,8.9908320364441579E-06,-5.2541603423931647E-06,2.4776268037063432E-05,2.6493408040238257E-05,2.2247882164537039E-05,2.9530864151527642E-06,8.46499894226643E-06
8,P3,1,-1.0968961677729011E-05,-2.0206938305054405E-05,-3.2582339692949517E-05,-3.5581789618310377E-05,-3.2317995118749016E-05,-2.4246909729554066E-05,-2.7183403345781613E-05,-3.5449449276321433E-05,-4.2209871967465336E-05,-3.8352584559388879E-05,-4.7646852221125745E-05,-3.9276312973499515E-05,-3.8428992003818552E-05,-3.5400519595945622E-05,-3.5993478644831885E-05,-1.8794563917069829E-05,-2.9650715468504624E-05,-4.6924395180816273E-05,-4.7091560224484987E-05,-2.4135523585492452E-05,-1.3398758211281852E-05,-1.5161161019069551E-06,-5.6267779978025542E-06,4.4307710958555226E-06,3.9166673241435735E-05,5.6100835434869736E-05,5.9431523069767757E-05,6.129743490459566E-05,5.6172959029118221E-05,4.7201608322787662E-05,5.1599716287949349E-05,5.2364534294365412E-05,3.7540864097991107E-05,1.8746511256957031E-05,2.8277872799862186E-05,2.2548586651605575E-05,1.9571649907398724E-05,1.5020071655284145E-05,2.4367324321114986E-05,1.7409717745166251E-05,1.4077572304373625E-05,-3.9601148767225714E-06,-2.2435537498559364E-05,-2.6548533687748549E-05,-4.4263207759760648E-06,-3.5136307662581677E-06,-4.8274027876799445E-06,-2.1957207514167067E-06,6.5527707942305809E-07,-3.6061231790867074E-06,-5.7772339308078835E-06,-5.6070671821190689E-07,-3.766223999512374E-06,-1.569665260182475E-05,-2.5788181217548787E-05,-2.0386664158655716E-05,-2.014466732300894E-05,-1.4079902245319806E-05,-1.2675727939554344E-05,-2.0982805863039328E-07,-7.6071532100651767E-07,7.1942735682816365E-06,6.2238136847883993E-07,1.0031402947373066E-05,3.20783828220178E-06,2.2749285558503262E-06,4.7368048794511193E-06,9.0939641259963639E-06,-2.3651676831468023E-06,-7.6371622772345356E-06,-4.7662678040019364E-06,-4.2930715487548031E-06,-1.3478299135819534E-05,-1.4805298293442398E-05,-1.0065026983815941E-05,-4.6560597611928281E-06,-3.6241124351573695E-06,-1.2381725816718913E-05,-9.5856979105916947E-06,-9.3742657342599042E-06,-1.3960721033585433E-06,-1.2947191180057827E-06,3.8489275527328492E-06,5.6037879305018082E-06,4.3192310692949394E-06,-1.86503330662221E-05,-1.9269039311691375E-05,-1.9858921006811003E-05,-1.4832258086163297E-05,-2.3127343671753854E-05,-1.2601705860199541E-05,-2.5970997039485689E-06,9.9656347214398024E-06,4.529485085881926E-06,5.20447082666512E-06,2.1414767652018533E-05,3.0963047578626851E-05,1.8921951684647352E-05,9.76481724512576E-06,6.7177065264076865E-06
1,P4,2,2.1519223015644246E-05,2.7616409750651193E-05,1.8559849064031058E-05,1.1474121036328911E-05,-7.0353696177498586E-07,-7.7858915479445343E-06,-1.542806998464664E-05,-1.1040831001664438E-05,-2.0719818516905665E-05,-1.6421876706227754E-05,-1.50272345286654E-05,-1.4722392260338322E-05,-1.8883072357661853E-05,-8.6341811433362646E-06,-2.4200485701382666E-06,8.7580364772524E-06,7.8015450242072728E-06,7.7338733188974151E-06,1.1047047482758656E-06,-1.2467053169558147E-06,9.4748575195639845E-06,1.8288804921326069E-05,1.5336769530875451E-05,9.57262701801717E-06,2.1758656950108622E-05,2.6356047132271118E-05,2.3324487396479688E-05,2.0251067084807798E-05,2.9747422580357383E-05,2.4104243484479108E-05,1.7942737048669285E-05,1.2633144564912984E-05,9.8155190470343112E-06,-1.0854989560477409E-05,-1.2835787100200011E-05,-2.2265781585727072E-05,-2.4046231792184686E-05,-2.3723485853241309E-05,-1.7521996485087805E-05,-2.3609676671092494E-05,-2.5548545183807848E-05,-2.8811492112953743E-05,-2.0853139424526945E-05,-1.6142650400819931E-05,-1.9801489760412526E-05,-2.4578897321168508E-05,-3.1088084861100255E-05,-3.2614165161533467E-05,-2.8264523457861335E-05,-2.3062220686106285E-05,-2.0121713276192358E-05,4.3598225304646615E-07,6.2505816053970365E-06,1.0061072881188707E-05,3.8524010504621521E-06,1.6135385348826101E-06,3.6540352222196117E-07,4.3028121345793713E-06,2.4520134758965067E-07,9.7673419034728745E-06,4.6332102856033321E-06,8.0791558779537773E-06,8.7919658532746017E-06,1.3949891722203939E-05,1.3593215189979727E-05,1.5777197034104942E-05,7.8013210681271074E-06,4.411208791370707E-06,3.0194219272862004E-06,1.6323909432895596E-06,1.3925198992826995E-06,-4.8234475890906867E-06,-6.5403818307047378E-06,-1.210554445641266E-05,-3.8959378551030628E-06,6.8483564704702051E-06,1.5558106592981782E-05,3.4668363092512112E-06,1.9804804430275288E-06,-9.1571076043209027E-06,-6.4716608001838565E-06,1.3497418046895284E-06,1.7472115025346291E-05,1.475413829283337E-05,1.589922983581976E-05,1.2325391519655319E-05,1.767460844190027E-05,1.2053656169388682E-05,-1.1808202151327249E-06,-1.8749715400019558E-05,-2.308528514401968E-05,-1.9032096990462804E-05,-1.5504937466242068E-05,-6.7237439428173614E-06,3.3513232341916274E-07,-2.105786945709019E-07,1.4499222759579895E-06,1.7894852940287686E-05,2.4613703632115914E-05,2.7016621176306631E-05
2,POz,2,1.7403722621232982E-05,2.9449505413671007E-05,2.7183835013333675E-05,1.7282525500254143E-05,2.2267438742031328E-06,-5.3040175095602609E-06,-1.1047362386502055E-05,-6.7609623298358777E-06,-1.6531225226125729E-05,-8.3860032181570241E-06,-6.0288889309546234E-06,-1.027552387380082E-05,-1.8975163675966993E-05,-9.18469523738185E-06,-5.934330450923782E-06,2.4342234002188713E-06,2.0891674532572467E-06,5.5684813657470883E-06,-4.3430215778566972E-06,-7.5553929943859644E-06,-7.2177394372661328E-08,1.2192607440375895E-05,1.2823566144381701E-05,8.8224492766253323E-06,1.9321949769871681E-05,2.4528013848670691E-05,2.3256367803572042E-05,2.2120732677031257E-05,2.6321406016213822E-05,1.8769073369876919E-05,1.1933929269753516E-05,5.0659248589855553E-06,4.7517911306479681E-06,-1.3314593781651847E-05,-1.3227045250419354E-05,-2.3146310642593037E-05,-2.3281875652967277E-05,-1.8806043451954074E-05,-7.988708712401423E-06,-1.5900629801080997E-05,-1.5843426657845532E-05,-1.9221309517727062E-05,-1.3506088763400892E-05,-1.226837114279287E-05,-1.6050945127429821E-05,-2.2046555589986553E-05,-2.8768781651875871E-05,-3.1683802050605443E-05,-3.0906342918082892E-05,-3.0580305176496861E-05,-2.4667921759392368E-05,-3.1897602131833139E-06,2.3085444818516568E-06,5.8178118652411187E-06,-2.6966502723717979E-06,-3.5231555664868919E-06,1.3092641358871107E-07,4.0900580947801782E-06,-3.6761474306272984E-06,6.7989671146130955E-06,7.94715802429229E-06,1.4536234163864007E-05,1.3891123522164209E-05,1.9932179346558856E-05,1.906557559598911E-05,2.1734443407018587E-05,1.0089265789349657E-05,6.5389308310371245E-06,3.3543001469264809E-06,2.5091821147334536E-06,1.4650461072924407E-06,-3.5047945672269428E-06,-4.5092415084023713E-06,-9.9345452672651979E-06,-3.4474981605074648E-06,4.5543720903183626E-06,1.1089901132520547E-05,9.894184329980828E-07,8.8521711134086706E-07,-1.3372771060118783E-05,-1.4529066663421817E-05,-6.2592187316712292E-06,1.6422459137114731E-05,1.2836065112533258E-05,1.2198329631257051E-05,8.95750536756258E-06,1.4924070977323058E-05,1.27905180610498E-05,3.8804888619445015E-06,-1.3758314503259833E-05,-1.4270322606014662E-05,-1.2005110797641591E-05,-1.1971374359622531E-05,-6.498530622736801E-06,3.036517557644906E-06,1.492284030651021E-09,-4.3185438219286978E-06,8.6388195345632736E-06,1.5734294847317672E-05,1.9735249116642347E-05
3,PO4,2,2.3933468498156041E-05,3.0113568646568562E-05,2.3478482500856805E-05,1.8600188141975271E-05,1.0916128276589839E-05,7.7221650333639125E-06,2.5515152808004076E-06,6.4063207074302824E-06,-3.3004170066695574E-07,2.1030037828978219E-06,-2.1193980742551644E-06,-5.7488834135570521E-06,-1.3316600515706968E-05,-2.8195411276231448E-06,2.202983728799839E-06,1.1957703455785546E-05,7.8371014890733841E-06,7.4562882863992559E-06,-2.7874506339917536E-08,-3.1606795079452781E-06,3.5013596620832431E-06,1.5906572072560221E-05,1.3877306724461113E-05,8.3920320819804289E-06,1.8078457734526049E-05,2.1278379719375618E-05,2.1249705325659206E-05,1.843751047492346E-05,2.3310433615437893E-05,1.9296875041505153E-05,7.5429017993422255E-06,3.5011852825552718E-06,1.0602099479044064E-05,-1.050918614592115E-05,-1.1976455234883978E-05,-2.4465731127156135E-05,-3.1765112547418696E-05,-3.2555042478856379E-05,-2.4196443448465563E-05,-2.6261764978659666E-05,-2.2568926710787763E-05,-2.7831540294140775E-05,-1.8062893939373688E-05,-1.4931104288013788E-05,-1.781061477699035E-05,-2.4678886822542396E-05,-2.8235293439877306E-05,-3.0785253652205276E-05,-2.7656557189883649E-05,-2.3039780825661982E-05,-1.6409113898908041E-05,5.7593089468591778E-06,8.30216297908579E-06,9.3853343553045642E-06,9.6399874207505421E-07,-4.931714502157665E-06,-1.0849574592232048E-06,7.1930445943862337E-06,-2.8125475594617524E-07,7.3128998501803562E-06,3.7155304626143733E-06,9.5508852868662958E-06,9.6614597973943552E-06,1.5919585635185712E-05,1.6352832808459932E-05,1.7055648288853181E-05,3.6972555141085341E-06,6.074159675064486E-06,5.3989400661792419E-06,3.0202108738920039E-07,-1.5202720317485145E-06,-3.3361995017472085E-06,-5.5635332193715447E-06,-1.2369408532555698E-05,-5.3362723889208953E-06,1.0379688400075689E-05,1.8019327913017603E-05,1.8342637236223466E-06,-1.9192932158558023E-06,-1.4828336207513558E-05,-1.1724719408947038E-05,-2.8251021993669985E-06,1.5616176484880981E-05,1.1667206674229194E-05,7.6188173924203107E-06,6.7979786286608144E-06,1.9570688388254844E-05,1.3281978074596754E-05,-1.3334730483045775E-06,-1.9304115723306463E-05,-1.6619399704960232E-05,-1.4979585775756399E-05,-1.5647956671291164E-05,-7.3015998891961165E-06,2.3528845731252006E-06,8.7243434659593953E-07,4.8084109570629092E-07,1.6095075200980826E-05,2.3783553882836283E-05,2.2939538564150723E-05
4,O2,2,2.8193649999308148E-05,3.1480719757781428E-05,2.1688977907561185E-05,1.5553518829237627E-05,5.5634433917118968E-06,1.2615301385427327E-05,7.4949889932363709E-06,9.7526301227314682E-07,-6.1833483523917923E-06,-1.9020211530029076E-06,-7.2090409525322656E-06,-1.4914554381567596E-05,-1.6412690483637611E-05,-7.5203035078955594E-06,-2.0008754344526445E-06,3.3625379777933289E-06,3.3526524102006575E-06,-2.2716706663896219E-06,-5.9448872440024381E-06,-1.1693538127858441E-05,-5.0392293699427613E-06,2.4999275379932789E-06,1.0684196305197856E-05,3.8290757895865005E-06,1.5634344727662157E-05,1.78504261402964E-05,2.3329785717312959E-05,1.62417707423715E-05,1.9122018489388203E-05,1.5455147740936035E-05,1.3706131871628418E-06,-9.69650552675025E-07,8.205540108986844E-06,-1.3676601827990039E-05,-1.6391733751105088E-05,-2.16058348676944E-05,-3.0844828339840396E-05,-2.2515226700918851E-05,-1.2765559492334719E-05,-1.1338614850553325E-05,-1.5112990985505357E-05,-1.0612353041501181E-05,7.3224184273537654E-07,5.6091202064386E-06,-7.9710205486146037E-06,-1.2929609299421732E-05,-1.9521374606556805E-05,-2.186179444992888E-05,-3.18905849776777E-05,-2.8000923566616132E-05,-2.0387379737888222E-05,5.0769234358949911E-06,3.147217691611734E-06,7.8581307270724624E-06,6.4696737268830478E-06,-5.0246084624506221E-07,3.1959987348619376E-06,9.5104250093437268E-06,3.55901848445426E-07,3.6464686760277039E-06,9.12596922449902E-07,-3.9696575147962979E-08,9.4510841874659244E-06,1.2351999361208475E-05,1.7851399626958148E-05,1.5696817273168253E-05,3.6141842916861153E-06,-3.5311771125850039E-06,-5.619152504808188E-06,-1.4925504781039191E-05,-1.1796026060635756E-05,-1.3821666360058638E-05,-6.3548777371258648E-06,-1.7775878557468697E-05,-9.9007758101714728E-06,7.781694461850763E-06,2.0214058253004715E-05,6.1645068538350366E-06,1.844723938823674E-06,-1.3708546431540869E-05,-9.2331166109004668E-06,4.8127404258243165E-06,2.0014339439106531E-05,1.9248610138663489E-05,1.4541033868645395E-05,1.9213567170115507E-05,1.8612232193270498E-05,1.1708420971671402E-05,-4.3654550206260326E-06,-1.6457946015586575E-05,-1.9070577654551734E-05,-1.6349926285101873E-05,-2.1382776918148359E-05,-4.98671863363085E-07,3.0165663508895885E-06,3.9756433194752632E-06,4.0297839366861807E-06,2.0084946911418992E-05,1.9034461814381371E-05,1.7836063010555558E-05
