Channel,10-20,ChannelGroup,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3,PO4,1,9.5552234083715068E-06,9.8349281378956369E-06,3.1320908118907609E-06,9.3572282912850717E-06,1.9992678685046227E-05,2.3526961530523149E-05,1.2094194827381072E-05,1.2040158404233728E-05,1.699433028480133E-05,2.3599550389945895E-05,1.3528688002977319E-05,8.294142540177963E-06,-5.0288184757233732E-06,-6.6423344588377081E-06,-1.9074569334980548E-05,-3.4222252087002841E-05,-8.0977760798707122E-05,-9.6071539259577133E-05,-5.6503276979594626E-05,-1.4109155980640266E-05,-3.8790725357850871E-05,-5.5450909961920558E-05,-5.0887491412635243E-05,-3.7819355354623634E-05,-2.6371541519150358E-05,-1.4387842914984424E-05,-5.53166456481727E-06,4.2878894806219966E-06,1.9005404714918857E-05,2.5727996060303576E-05,2.6739842944954851E-05,2.8102770228402288E-05,3.4583650531371559E-05,3.5318056528688004E-05,4.5820281705173462E-05,4.9232909921410245E-05,5.3381772203167488E-05,3.9988342300392143E-05,3.7385460641443631E-05,2.6482272251849931E-05,2.4174235562391224E-05,1.8804133010745587E-05,2.5138958335284087E-05,2.2481424690547605E-05,2.630234585862769E-05,2.506813306741736E-05,2.6849665532852922E-05,2.3090513448343298E-05,2.4810711867351868E-05,1.941794018307155E-05,1.4918874888477279E-05,1.3240517289705764E-05,3.1143110006220712E-06,-1.6776269965516513E-06,-6.4179589067342539E-06,-1.1056605277022783E-05,-1.98933849221368E-05,-1.8109739438986955E-05,-2.1943591238446608E-05,-2.169412072104791E-05,-3.2661504138269086E-05,-2.1602617048143234E-05,-1.5000636283940564E-05,-1.0329090471849443E-05,-1.5839845449549008E-05,-1.1065477286790578E-05,-8.0875558478078982E-06,5.9933935326306862E-06,-2.2398453386373627E-06,-1.5723077786901891E-05,-2.5676538243650136E-05,-2.4275378214952657E-05,-2.7393247839742818E-05,-2.114193978194589E-05,-1.5871596213695352E-05,-9.2701967824082455E-06,-3.9382595894488884E-06,-1.4664278991243933E-05,-1.0242034975244975E-05,-2.9188695281676131E-06,-1.5651446663203636E-05,-2.8859253714679666E-05,-1.5321049871053113E-05,-1.1633853686273843E-05,-9.868296379760338E-07,2.6091268215958927E-06,1.6669390929023686E-05,1.2909641009979762E-05,1.6175341828673172E-05,8.1465284601834514E-06,8.0389573446129841E-06,2.9311594460352303E-06,6.6829769280955432E-06,-2.9734084821941605E-06,-6.0706725315391379E-06,-7.719097983704946E-06,-4.9750680551742583E-06,-1.1329544120282157E-06,1.1096068880761995E-05,1.7284619070168642E-05
4,O2,1,3.4315151296612361E-06,5.3509406884002282E-06,-1.2425778046087063E-05,-7.87230409188742E-06,2.808822199749209E-06,1.8070065109543281E-05,3.2313559749999824E-07,-1.0804003816172548E-06,6.2956824041750807E-06,2.0829225908605933E-05,1.4922989029181745E-05,1.790919437183022E-05,1.0343680248824571E-05,1.1498394705166354E-05,5.40160630271797E-06,-1.0313495696371233E-05,-5.3970970182808819E-05,-7.3087627065044855E-05,-3.4403944905483192E-05,3.2323700045351171E-06,-1.9717854150494306E-05,-4.2294448516814894E-05,-3.0231308040932425E-05,-1.928481971712321E-05,-9.743962169985902E-06,-1.0959652541181544E-05,1.3348789147103202E-06,9.4363093183394928E-07,1.5278593779853047E-05,2.2051568173977684E-05,2.8381150564859078E-05,2.6934873441324109E-05,3.3689860039149248E-05,2.6740963656890441E-05,3.517253411852558E-05,4.0144220821503939E-05,4.2515316242589226E-05,2.6118155445103685E-05,2.7220547668513957E-05,2.3905605507380051E-05,1.6543792146299992E-05,9.6220349336942417E-06,8.3971182110558149E-06,9.4290667216689281E-06,1.1987994527311313E-05,1.1518017053025034E-05,8.482582189479344E-06,1.5138044293716569E-05,1.3628822854757164E-05,1.5149802661043751E-05,1.5704941023647227E-05,1.709837823257223E-05,-5.0067325375368406E-06,-6.3257671921858044E-06,-9.4503588324789564E-06,-1.2117756136723934E-05,-2.2646225684357358E-05,-1.9563741392736383E-05,-2.4825289780528207E-05,-2.218126700946125E-05,-2.9886023750687589E-05,-1.3145246763366729E-05,3.2789324955480006E-06,-1.7080518623697772E-06,-1.8085165234800167E-05,-2.0371578826305024E-05,-1.1061775041657326E-05,-1.6743431253651075E-06,-4.4650582020145855E-06,-1.8169609176671941E-05,-1.9538196452908776E-05,-2.2352204133495649E-05,-2.2820645585498202E-05,-2.3363055448893008E-05,-1.3773715318068791E-05,-1.076463491402452E-05,-5.448758252470177E-06,-1.7831605687513544E-05,-5.5952076754558251E-06,1.64935039558235E-07,-1.2689739403335454E-05,-2.791104399687919E-05,-1.5622034142406954E-05,-8.3076659972306669E-06,3.1153413603727662E-06,4.0557578267856344E-06,2.0389800114707454E-05,1.9924134866796582E-05,2.0190154223347992E-05,1.6101661072633809E-05,6.9836910786322328E-06,7.9956316550861842E-06,1.4925758558164809E-05,7.5795351061368993E-06,-6.64604402523372E-06,-3.9067266061024117E-06,-6.6828371603918424E-06,-3.5869897640653887E-06,4.6693665678826415E-06,1.6395655221030428E-05
5,O1,1,1.2155990082290094E-05,7.1062548810022745E-06,-7.4852155878687405E-06,5.2209854144538092E-06,1.0396889160063201E-05,1.2566866065371928E-05,-1.068870246369889E-05,-9.14599873976566E-06,-6.6756190223783136E-06,6.9106413548476151E-06,6.2670065202229156E-06,1.0758311269079442E-05,-5.8372414202209321E-06,-7.3503016800126952E-06,-1.4586008809034025E-05,-2.9151201122069224E-05,-6.7994348103008265E-05,-7.7951279474288641E-05,-3.7028341980943806E-05,-9.383090747533228E-06,-3.0285049621665056E-05,-5.082567352504829E-05,-4.026701298976863E-05,-3.4131158475283178E-05,-1.8912929883292773E-05,-1.2496319263705195E-05,1.5356808329738417E-06,7.3980657264288493E-06,3.1744862413348688E-05,3.6199463150716621E-05,4.0042278908349365E-05,3.5256431114153663E-05,4.0986934299994335E-05,2.9472145393421381E-05,3.8508891697994758E-05,4.12137835327093E-05,4.369781891242611E-05,3.6573683661556305E-05,3.8218029574426396E-05,2.8587458310991198E-05,2.4787071852565312E-05,2.3840073210491331E-05,2.2360536455350725E-05,1.9586791220996136E-05,2.2728595410146507E-05,2.0717618600181775E-05,6.0724629214363138E-06,8.8152410501253943E-06,1.1511904936807496E-05,1.0275601346144376E-05,8.4670650056097737E-07,8.5855981797691829E-06,-4.74087688619429E-06,-1.1237391165595584E-06,-9.021429343517975E-06,-1.1783000082589904E-05,-2.4964880044715663E-05,-1.7951181635846776E-05,-1.6223826933928343E-05,-8.9630985044603364E-06,-2.120743562464678E-05,-1.6947528376346662E-05,-1.4170335166325031E-05,-1.3159057100619631E-05,-1.7970308748873015E-05,-1.3264376641827139E-05,-9.3309261992992514E-06,-7.761380588812802E-06,-9.6978231465858991E-06,-1.9158301272509661E-05,-1.8203502756462531E-05,-2.0602651850229952E-05,-2.0048203288513287E-05,-2.6525807612794827E-05,-2.0362939258444624E-05,-2.1102998046160384E-05,-1.2562973933968429E-05,-2.216735858296621E-05,-5.4186963776751337E-06,4.3951936679840218E-07,1.9217073822745337E-07,-1.1931594014908223E-05,-4.3997640023409548E-06,-9.22681591862554E-06,2.6200837118114139E-06,4.8931715632567563E-06,6.4174991143261618E-06,8.1301734550926354E-07,1.0611285614054607E-05,1.4716421666357607E-05,1.0143485609092683E-05,1.2311880593784167E-05,7.1212338172913394E-06,-6.40339353077987E-06,-1.6524822217236441E-05,-6.5933774775833412E-06,-4.5745959046001218E-06,9.4283188783530646E-06,1.4904953431108539E-05,1.8668307193645472E-05
6,Oz,1,2.5657540688460274E-06,-5.7019969794351335E-06,-1.3508138621662902E-05,-1.1270090198322187E-05,-5.7456283485248365E-06,1.6755817345688619E-06,-5.6268702550630562E-06,-6.0878271017165241E-06,-3.5364645972700029E-07,1.2704474304507131E-05,1.5764781727893311E-05,1.9256894860645189E-05,7.1037514913964444E-06,1.0988129133162944E-05,5.2028882223184213E-06,-8.1973155406420259E-06,-5.2711242399839429E-05,-6.3489693322475835E-05,-2.332409880901261E-05,1.557571726481711E-05,-1.0491489508050913E-05,-2.9617939121010928E-05,-3.1896826275953414E-05,-2.2220768351709477E-05,-1.055568568145431E-05,-1.4368728299653738E-06,4.6254345843636184E-06,1.2227427134353416E-05,2.2792824540159496E-05,2.5655547220872888E-05,2.8950342412935993E-05,3.2690050737034549E-05,3.5936790043915193E-05,3.1280330655675954E-05,4.292855907878375E-05,4.4253482417625864E-05,4.3338308677359231E-05,3.6519085065028664E-05,3.8314719229581009E-05,2.384028521873201E-05,1.809725409338663E-05,7.648774347142419E-06,5.9629288855432333E-06,3.9812159048001041E-07,4.65476892679937E-06,-8.6245987891440525E-09,4.7094943539327185E-06,5.8859002556185869E-06,8.6461881040080557E-06,7.2191187776204058E-06,5.7662290465973247E-06,3.5572251809916374E-06,-7.981187806163523E-06,-1.1186655242904159E-05,-1.6502259429108843E-05,-2.3385829058825118E-05,-3.0420273651755153E-05,-2.506355736801648E-05,-2.2564898399300296E-05,-1.6531026282002285E-05,-2.6544316708333477E-05,-1.667599313905881E-05,-1.0606220504515219E-05,-5.7586078467507838E-06,-1.6420760101108931E-05,-1.6059587173088536E-05,-1.3340946430601129E-05,1.1846428701164454E-07,-9.82036387153961E-06,-2.1270655911448891E-05,-2.4317433304339997E-05,-1.98835190583953E-05,-2.1914027403899297E-05,-1.9840602035191735E-05,-1.930052751876709E-05,-1.1641344636718211E-05,-4.9105316033935605E-06,-1.34478534667706E-05,-3.4418402117563268E-06,7.0799476127677389E-06,1.2097235924998507E-06,-1.2478450778906773E-05,-4.3350468131895637E-06,-5.2079142576705995E-06,1.9859286984708394E-06,3.0088183336019018E-06,1.2441898361071111E-05,5.9668967619915452E-06,1.6259743861831714E-05,1.71509216887655E-05,1.7711912275182433E-05,1.0895525037386499E-05,1.1061898040050641E-05,-1.583881194205322E-06,-3.6941529221428659E-06,-3.1741238328219348E-06,-9.4935877750307493E-07,4.5786219872434033E-06,1.4756549227873588E-05,1.5560313454901836E-05
7,PO3,1,-1.9023652159403314E-06,-8.1869539704966051E-07,-1.6289909714838734E-05,5.9152467106950794E-07,4.8924925823081291E-06,1.8436552109154348E-05,-7.6156184235264835E-06,-1.0336506214405111E-05,-4.125699859497275E-06,1.3079543626577654E-05,1.1164885467219919E-05,1.4447132116079374E-05,9.0354739851855367E-08,-3.8123714502769795E-06,-9.6823527492337585E-06,-2.85729459885324E-05,-5.8531862469301278E-05,-7.3129879513287826E-05,-2.5312861968569415E-05,3.4138007595590258E-06,-9.5611795039636075E-06,-3.2339419357805829E-05,-2.0031962659143574E-05,-2.367080998794576E-05,-4.5057914762813294E-06,-6.1188152691356591E-06,1.0367122428423516E-05,7.8292517004674981E-06,3.0850553128551836E-05,3.0663903909199891E-05,3.2751721065261508E-05,2.4549787199766687E-05,3.8986986407422617E-05,4.0753339464034533E-05,4.9400981652368511E-05,4.4518801498739119E-05,4.4759223489837073E-05,3.9584057751976465E-05,3.497436302358585E-05,2.7894626388162606E-05,1.6397951391719179E-05,1.4568588389977525E-05,4.5023255091280445E-06,7.7263335187158122E-06,5.3962721824949531E-06,1.0062816764734557E-05,3.0230757011905703E-07,1.4027587823871799E-05,7.555433876604193E-06,1.0976624269662453E-05,1.4748915991249625E-06,1.5308500662067688E-05,-3.5589074095294981E-06,-3.06454016893033E-06,-1.6183423743324884E-05,-1.6887564245572153E-05,-3.0085877146967524E-05,-2.5897214828365566E-05,-2.1134891794059153E-05,-1.4362563390519979E-05,-2.7696367186251884E-05,-2.7275421978725595E-05,-2.4631037698536132E-05,-2.1150595076629458E-05,-1.3614887166615486E-05,-1.4894691367325594E-05,-7.8727013963486909E-06,-1.4421817808969192E-05,-1.4550934183004671E-05,-2.6664876614877388E-05,-1.1656479265977072E-05,-1.8765419648808874E-05,-1.55668758462341E-05,-2.8354620152819952E-05,-2.0013810257446596E-05,-2.3053293243875852E-05,-7.8024588452923424E-06,-1.729334299084787E-05,4.6487559288243262E-06,1.4509425094037314E-05,1.5528964284114639E-05,2.0859385834306278E-06,3.2120133196073078E-06,-3.6547321487320678E-06,5.4893436982324191E-06,6.674861019694232E-06,4.599536099461015E-06,4.4324215753245959E-06,9.24787204517508E-06,2.2877578830511332E-05,1.4888342226197719E-05,1.4979864565805876E-05,-2.8742998317252708E-07,-8.25089856684602E-06,-2.7814074536436229E-05,-1.8063871186084467E-05,-1.6390379213136733E-05,1.1915467612324179E-05,1.7905451868260609E-05,2.4485372313836923E-05
8,P3,1,6.5511177306498178E-06,6.8570261173935166E-07,1.3798694178043097E-06,1.1439683929655711E-05,2.0641770211080591E-05,1.9934807755134992E-05,9.8904454696306947E-07,-2.7661155223591232E-06,4.0081433320376378E-06,1.2810008002581136E-05,1.2531547247830484E-05,1.8772088427377592E-05,4.8300153027896847E-06,-2.3209537534922631E-07,-1.3412013671248283E-05,-2.3829456631077292E-05,-6.4866303935141078E-05,-7.6735122170075763E-05,-3.75117282286303E-05,-7.26247147226749E-07,-2.8100348593367011E-05,-4.5532829923623785E-05,-3.901105042883437E-05,-2.7812402541312563E-05,-2.5110152564640834E-05,-1.9684784790950375E-05,-1.1734461077091031E-05,1.49794492223166E-06,2.3728541509098488E-05,3.2180332350442706E-05,2.6076209143683213E-05,2.364131619992575E-05,3.15977760383135E-05,3.0414614295950324E-05,4.3430469967709032E-05,4.7816391957203128E-05,5.0330066136575316E-05,4.061546232568984E-05,3.6346400817873169E-05,2.16237475169049E-05,2.0127656871856705E-05,1.5723915005068542E-05,2.2335107834547358E-05,1.8276694740601463E-05,1.5026134233829413E-05,6.0147162312930009E-06,9.4041769099826722E-06,1.39918326080945E-05,2.2541640539041661E-05,1.9895293435292065E-05,1.8493762720005739E-05,1.6589866302658051E-05,8.33692021112967E-07,-6.3034981967370674E-06,-1.1977538579146346E-05,-1.9317279226844037E-05,-2.5663106238021155E-05,-2.114820731999923E-05,-1.8244159511801134E-05,-7.7865361026052878E-06,-1.8781136858907794E-05,-1.7139992733976116E-05,-2.2153519831247081E-05,-1.9789729480510916E-05,-2.5616098078977208E-05,-1.7327521758856957E-05,-1.2855855103791094E-05,-4.8893461909104249E-06,-1.470217477491147E-05,-1.9099833653461893E-05,-1.5928214803870611E-05,-9.13639447987461E-06,-1.5893975331150057E-05,-2.0091258828086474E-05,-2.5766539043538538E-05,-2.38829851053924E-05,-1.5150855755249038E-05,-1.5673305553353006E-05,-9.2003213532511314E-07,1.2249444365984738E-05,9.1988658198128373E-06,-7.4512037930500542E-06,-6.0137395229010395E-06,-1.0778487219222247E-05,-2.1033293910658808E-06,-2.4204545860635628E-06,1.9498652955081742E-06,6.4690880077473514E-07,1.7588878939386556E-05,1.8385134725999448E-05,2.28985497180477E-05,2.2945552943688075E-05,1.7028894436224528E-05,-2.9698645351681571E-06,-1.0942268088316469E-05,-1.548012906289035E-05,-8.7739634725858544E-06,3.7324427761049078E-06,1.6553168379345815E-05,1.5605613554733235E-05
1,P4,2,2.9182359067197856E-06,1.2404695950808832E-05,1.5030970779747742E-05,1.6376622549951779E-05,1.0346721153304054E-05,1.18006323789182E-05,7.2163064500757376E-06,1.3998587737233751E-05,1.1390844367222191E-05,1.9780372006809895E-05,1.3243663978010105E-05,1.1919471854783176E-05,9.0737268913687476E-06,9.9877815710598391E-06,1.1567637782137134E-06,-3.9070146929527718E-06,-1.467524746518505E-05,-6.7545920875775362E-06,-2.3281779641484011E-06,1.0511284373052411E-06,5.5070018173339708E-06,8.6221951788105761E-06,7.6423819161852486E-06,9.9955371611782579E-06,2.18304552790816E-05,2.3615133372918981E-05,3.0678618454893627E-05,3.4508389362443446E-05,3.7525498046002759E-05,2.332637100602208E-05,1.0274808437121334E-05,-4.3695027756385992E-06,-1.002496719847948E-05,-3.1073530532971604E-05,-4.0591185762822989E-05,-4.4231827094619929E-05,-3.5423165680905189E-05,-4.049122956393421E-05,-3.9625937551656395E-05,-4.1965829670946138E-05,-3.6685028273146884E-05,-3.0990307103325849E-05,-3.49353621427869E-05,-5.098410201012442E-05,-4.8632290509109774E-05,-3.7718677747442255E-05,-2.7232830508437873E-05,-1.6145464519626823E-05,-1.289455445252561E-05,-8.1881547953383738E-06,-1.366462815024078E-05,-1.112912108071397E-05,-7.2563383022047479E-06,-5.5843604579904071E-07,-9.6643766233603225E-06,-3.6912605834644023E-06,-2.1515293846191984E-06,4.3218269953499013E-06,3.6462873331449466E-07,8.5504369437852556E-06,9.2688036930390116E-06,1.4272002419332138E-05,9.3374106180635435E-06,1.4725656048931721E-05,2.1403576316752017E-05,2.883220055392727E-05,2.9268202811060404E-05,3.0625318743637887E-05,3.2997162277339471E-05,3.343785680559804E-05,2.6638091610122725E-05,2.0562437084251575E-05,3.1844444163191573E-05,3.2683031206602737E-05,3.3631760856800446E-05,2.8129742870060525E-05,2.9582646183400983E-05,2.9794099457574124E-05,2.9861785699990025E-05,2.4621464853513406E-05,3.9517939346705842E-05,2.9781720038044784E-05,2.3666102327556527E-05,5.6923828136458026E-06,3.6143044978535856E-06,-8.1537028228140578E-07,-4.8458459320567525E-06,-1.3008068085618227E-05,-1.2264059602414123E-05,-4.7961192014593868E-06,4.6457426575425224E-07,-1.3607583337320729E-05,-2.4425186964518775E-05,-1.9463136609086039E-05,-2.14334583977607E-05,-2.35884808354288E-05,-2.21808419983592E-05,-2.1814597615419673E-05,-2.8956819635798867E-05,-1.5727232100246432E-05
2,POz,2,7.4834055783035985E-06,1.478459672299929E-05,1.575995809982409E-05,1.0865863684524959E-05,4.1578853631653544E-06,5.4688059779867248E-06,-3.1060245471707676E-08,1.0086553417610913E-05,1.3207828451178594E-05,2.3215999896516192E-05,1.3839052086429134E-05,7.59855432454944E-06,-4.9522546064564363E-07,3.5757734772434152E-06,2.2389305488357968E-06,1.7879921826136871E-06,-1.0416837101490766E-05,-3.3118956920991889E-06,-3.1045927247843027E-06,-4.5069199249207484E-07,1.362593800972649E-06,3.0917787040835069E-07,-1.7524847226733463E-06,7.9405037016667346E-06,2.4998965435902331E-05,2.6619720622653432E-05,3.1836684534428068E-05,3.553211338930417E-05,3.5513267810937276E-05,1.9265776872101452E-05,8.66137319753361E-06,-6.0460723285211353E-07,-3.0699375074617285E-06,-2.4159426791308085E-05,-3.5200234337262406E-05,-4.1488133151917369E-05,-3.60005973851188E-05,-4.0820688297367553E-05,-3.7060346258322281E-05,-4.21145148484709E-05,-4.1892552941922133E-05,-4.0488660278781292E-05,-3.9558413978553663E-05,-4.7807087127320534E-05,-3.7180258563136864E-05,-2.4649608748674381E-05,-2.0663831916182832E-05,-2.3673701281974953E-05,-2.4086754417660524E-05,-1.3432114455989574E-05,-1.4757242299701993E-05,-1.0890731477426076E-05,-3.7904689915593562E-06,4.9360633095455653E-06,-4.102662212941928E-06,-4.5153004831004792E-07,-2.0572723050092111E-06,3.7333377533081814E-07,-4.4248852109054987E-06,7.6948161320231817E-06,8.1481129795278791E-06,1.0802049379284586E-05,3.9666724630981121E-06,9.4530308356572689E-06,1.8364718543555055E-05,3.0427587613772888E-05,2.6484445227411575E-05,2.4034766639527676E-05,2.4922468635630647E-05,2.8091836897373843E-05,2.393766304516141E-05,2.1462195488039946E-05,3.2634913694913687E-05,3.7410017002552181E-05,4.1236109335604064E-05,3.4833223789204944E-05,3.6559197959459446E-05,3.7705433564635053E-05,3.6603550101111183E-05,2.9931131402956816E-05,4.6370517328518963E-05,3.8393911640034055E-05,3.0987801887746126E-05,1.2299941176102554E-05,8.08684072805433E-06,-1.0213660222684542E-06,-3.4201947812543897E-06,-9.9467906486645466E-06,-9.1682517397395948E-06,-5.3178747063721734E-06,-5.9754102889235086E-08,-1.0187812492523098E-05,-1.694995780037731E-05,-1.444603985670048E-05,-1.2865527794254426E-05,-1.2861096348036223E-05,-1.4075037567371067E-05,-2.0250732686565713E-05,-3.5887313160486506E-05,-3.6299782710142277E-05
3,PO4,2,1.1332464615892108E-05,1.9382104120920336E-05,2.0738607182340875E-05,1.5154147152954472E-05,5.8827281600351274E-06,6.7246033407184472E-06,3.8058005760722168E-06,1.408130817237254E-05,1.4174969969922309E-05,2.4401171142813031E-05,1.4866248628882608E-05,1.0430097411317926E-05,4.0745996491775134E-06,1.2116235705446046E-06,-6.4339639929568482E-07,5.340017044183968E-06,-1.0128190093851246E-05,-4.1590857540571115E-06,-1.50522730959024E-07,2.8618868231775964E-06,4.37224853271839E-06,4.9619713975343046E-06,-8.6517858731751637E-07,4.0393935058439619E-06,1.8640799931850934E-05,2.2555029174651898E-05,3.0017170807334752E-05,3.6391355065570076E-05,4.0373438143285367E-05,2.5271657549907958E-05,9.6761840219010162E-06,-4.9279067146259407E-06,-9.3246093313346065E-06,-3.1373036035397444E-05,-4.3060407935166791E-05,-4.6672495795167416E-05,-3.6491177556887528E-05,-4.0922016065605191E-05,-3.7766336949310647E-05,-3.96280237943068E-05,-3.9224722945146804E-05,-3.7231000607571688E-05,-3.6332272105610448E-05,-4.9385845420627617E-05,-4.2293802607755224E-05,-2.9930231946155912E-05,-2.142041802702101E-05,-2.0017610237143032E-05,-1.723436382237275E-05,-7.8333130646359362E-06,-1.316419204968784E-05,-1.2210190091806025E-05,-6.2802414170700109E-06,6.8000688896752915E-07,-5.7820740431438076E-06,2.0464674694389556E-06,3.6110701905118812E-06,1.6950529464186739E-05,2.2791184455923943E-05,3.8387941363607979E-05,3.6418146442504345E-05,3.5926063327622939E-05,2.6021204453501316E-05,2.8796926667820566E-05,2.9810875797216589E-05,3.2180403544154873E-05,2.4157316379487593E-05,2.0393578500793587E-05,1.755436226243868E-05,1.7215887738612164E-05,7.2058416023522849E-06,-4.529387614326064E-06,5.5515838306295762E-06,7.7297070495729936E-06,4.5887302515448289E-06,-3.1593210579603872E-08,5.6808363507729851E-06,8.9899549402204538E-06,9.770647452232313E-06,7.6618667869577561E-06,2.5207401357538761E-05,1.5764577730758988E-05,1.0926050852754738E-05,-2.6148493335777765E-06,7.3440965825267438E-07,-3.2153105582817849E-06,-3.4124477397395845E-06,-6.42605638263601E-06,-5.66538692196738E-06,-1.8365847684338843E-06,2.9897253628283227E-06,-8.5275727381709781E-06,-1.6053923338226593E-05,-1.4192264485686737E-05,-1.3149013234886647E-05,-1.2289164246797675E-05,-1.035165516572782E-05,-9.92937728536938E-06,-1.2776450262883081E-05,2.2238880680734288E-06
4,O2,2,3.6897066338888012E-06,1.5434910965750067E-05,2.2658850820704149E-05,2.0942350757887169E-05,8.531740329013761E-06,1.2751677209851482E-05,6.6270346242587953E-06,1.0540725892398671E-05,8.23090038089413E-06,1.3722834498638928E-05,2.3407275934659248E-06,-2.5508891100787424E-06,-1.1955452590905006E-06,-4.684505056108734E-06,9.4580513384308979E-07,4.5766868688688914E-06,-3.5572672834244184E-06,2.2055410412657295E-06,1.0193737113440266E-05,8.53195755236703E-06,1.3136437011360766E-05,3.5345392069984281E-06,4.6787267136679274E-06,1.4425286376968719E-05,3.2245644393708045E-05,2.6168692588301821E-05,3.3238640362186796E-05,3.83285319321974E-05,4.0312403053254295E-05,2.0865300610342673E-05,3.8483621577080019E-06,-1.2046055481288813E-05,-1.6001523952265334E-05,-3.1606055996481088E-05,-4.0885539430984411E-05,-4.1822684376936016E-05,-3.9215385998114978E-05,-4.5109359455420274E-05,-4.4879710094220107E-05,-4.2686470661994612E-05,-5.0426399602276692E-05,-4.27067140807425E-05,-3.7854943706855418E-05,-4.6305581185842634E-05,-4.0101962505495832E-05,-2.1731959432742061E-05,-2.0039726865721532E-05,-1.724890697012488E-05,-2.0570129948587723E-05,-1.2026902048994822E-05,-2.103210565617356E-05,-1.7632054987763359E-05,-8.4365965874425623E-06,5.9568612004946083E-06,-5.4826712318762179E-06,-1.0860330469341634E-05,-1.3140393297494989E-05,-3.7830643536982474E-06,8.3880635493083276E-06,2.2916530152312952E-05,2.3535826024402477E-05,2.0621633818219939E-05,1.2463801738733446E-05,1.3468946436599944E-05,2.7984516275885902E-05,3.2973011511283833E-05,3.2937838389519606E-05,2.9249864500060145E-05,3.377107565042728E-05,3.3418330958417116E-05,3.1983423974778417E-05,2.2904712873434094E-05,3.5345162778057575E-05,2.60885217939592E-05,2.1522035562383271E-05,1.5979167542938447E-05,2.3857300647653995E-05,2.63626746391891E-05,2.9586424361754471E-05,2.9566996406861542E-05,3.9933391659457333E-05,2.393252689783988E-05,1.3639166485052354E-05,3.3286303455741817E-06,2.4604699658124446E-06,7.51297672973505E-08,-1.4209787061283237E-06,7.347201920460652E-06,2.9563386999821464E-06,-6.3140685036365715E-07,-6.2503752721217157E-06,-1.1417930489757632E-05,-2.6121931380473217E-05,-2.062590378295502E-05,-1.6985581306123891E-05,-1.3097437218257506E-05,-2.0303794542270182E-05,-2.44831859123437E-05,-3.3561938736279193E-05,-2.029907686072118E-05
